domain,category,title,url,source,expected_type,tags
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/47206712/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,"Section 66D in The Information Technology Act , 2000",https://indiankanoon.org/doc/121790054/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/118737096/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/55444893/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/112155928/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/30413817/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/26815710/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/7251258/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/192292075/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/169274580/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/128105188/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/66686765/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/60753450/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/188057874/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/162696836/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/101241909/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/31539878/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/68700595/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/147870716/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/109373890/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/41841306/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/133853893/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/33288737/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/57144340/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/114002716/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/36068653/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/167657172/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/145356821/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/119255065/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/141015126/,indiankanoon,html,cybercrime;legal
